,Ordinary Shares Number,Share Issued,Tangible Book Value,Invested Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Total Liabilities Net Minority Interest,Total Assets,ticker,date,Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares
1744,83520000.0,132754000.0,494443000.0,828501000.0,494443000.0,828501000.0,828501000.0,841224000.0,828501000.0,437423000.0,1278647000.0,SHOO,2019-12-31,SHOO,"Steven Madden, Ltd. - Common Stock",Q,N,N,100.0,N,N
1745,48212000.0,48212000.0,330483000.0,332442000.0,330483000.0,332442000.0,332442000.0,332442000.0,332442000.0,82706000.0,415148000.0,STAA,2022-12-31,STAA,STAAR Surgical Company - Common Stock,G,N,N,100.0,N,N
1746,47716000.0,47716000.0,256554000.0,258558000.0,256554000.0,258558000.0,258558000.0,258558000.0,258558000.0,87220000.0,345778000.0,STAA,2021-12-31,STAA,STAAR Surgical Company - Common Stock,G,N,N,100.0,N,N
1747,46448000.0,46448000.0,195166000.0,198601000.0,195166000.0,197222000.0,197222000.0,197222000.0,197222000.0,60194000.0,257416000.0,STAA,2020-12-31,STAA,STAAR Surgical Company - Common Stock,G,N,N,100.0,N,N
1748,44822000.0,44822000.0,157802000.0,161711000.0,157802000.0,159884000.0,159884000.0,159884000.0,159884000.0,46981000.0,206865000.0,STAA,2019-12-31,STAA,STAAR Surgical Company - Common Stock,G,N,N,100.0,N,N
1749,37644375.0,37644375.0,281999987.0,281999987.0,281999987.0,281999987.0,281999987.0,281999987.0,281999987.0,16145960.0,298145947.0,PPYAW,2022-12-31,PPYAW,Papaya Growth Opportunity Corp. I - Warrant,G,N,N,100.0,N,N
1750,37644375.0,37644375.0,-7972.0,137028.0,-7972.0,-7972.0,-7972.0,-7972.0,-7972.0,284392.0,276420.0,PPYAW,2021-12-31,PPYAW,Papaya Growth Opportunity Corp. I - Warrant,G,N,N,100.0,N,N
1751,37644375.0,37644375.0,24000.0,99000.0,24000.0,24000.0,24000.0,24000.0,24000.0,76000.0,100000.0,PPYAW,2021-10-31,PPYAW,Papaya Growth Opportunity Corp. I - Warrant,G,N,N,100.0,N,N
1752,23125250.0,23125250.0,-7151000.0,2656000.0,-7151000.0,-7151000.0,-7151000.0,-7151000.0,-7151000.0,26620000.0,19469000.0,TCON,2022-12-31,TCON,"TRACON Pharmaceuticals, Inc. - Common Stock",S,N,D,100.0,N,N
1753,19445903.0,19445903.0,11714000.0,13105000.0,11714000.0,11714000.0,11714000.0,11714000.0,11714000.0,14843000.0,26557000.0,TCON,2021-12-31,TCON,"TRACON Pharmaceuticals, Inc. - Common Stock",S,N,D,100.0,N,N
1754,15478787.0,15478787.0,25072000.0,29181000.0,25072000.0,25072000.0,26463000.0,25072000.0,25072000.0,12366000.0,37438000.0,TCON,2020-12-31,TCON,"TRACON Pharmaceuticals, Inc. - Common Stock",S,N,D,100.0,N,N
1755,4051187.0,4051187.0,2698000.0,8041000.0,2698000.0,2698000.0,5437000.0,2698000.0,2698000.0,15423000.0,18121000.0,TCON,2019-12-31,TCON,"TRACON Pharmaceuticals, Inc. - Common Stock",S,N,D,100.0,N,N
1756,380575403.0,380575403.0,1116148000.0,1143885000.0,1116148000.0,1143885000.0,1143885000.0,1140964000.0,1143885000.0,72045000.0,1213009000.0,CRON,2022-12-31,CRON,Cronos Group Inc. - Common Share,G,N,N,100.0,N,N
1757,374952693.0,374952693.0,1318066000.0,1337243000.0,1318066000.0,1337243000.0,1337243000.0,1334276000.0,1337243000.0,63462000.0,1397738000.0,CRON,2021-12-31,CRON,Cronos Group Inc. - Common Share,G,N,N,100.0,N,N
1758,360253332.0,360253332.0,1462122000.0,1711364000.0,1462122000.0,1711364000.0,1711364000.0,1708168000.0,1711364000.0,217514000.0,1925682000.0,CRON,2020-12-31,CRON,Cronos Group Inc. - Common Share,G,N,N,100.0,N,N
1759,348817472.0,348817472.0,1462769000.0,1749883000.0,1462769000.0,1749883000.0,1749883000.0,1749030000.0,1749883000.0,341412000.0,2090442000.0,CRON,2019-12-31,CRON,Cronos Group Inc. - Common Share,G,N,N,100.0,N,N
1760,16870050.0,16870050.0,163697000.0,353243000.0,163697000.0,638424000.0,687092000.0,638424000.0,638424000.0,804726000.0,1443150000.0,OSIS,2022-06-30,OSIS,"OSI Systems, Inc. - Common Stock",Q,N,N,100.0,N,N
1761,18011982.0,18011982.0,191908000.0,277267000.0,191908000.0,639820000.0,916241000.0,639820000.0,639820000.0,744547000.0,1384367000.0,OSIS,2021-06-30,OSIS,"OSI Systems, Inc. - Common Stock",Q,N,N,100.0,N,N
1762,18011982.0,18011982.0,133246000.0,326998000.0,133246000.0,572152000.0,839224000.0,572152000.0,572152000.0,696389000.0,1268541000.0,OSIS,2020-06-30,OSIS,"OSI Systems, Inc. - Common Stock",Q,N,N,100.0,N,N
1763,32251326.0,32251326.0,-3452737.0,37529023.0,-3452737.0,12422476.0,37529023.0,12422476.0,12422476.0,33835691.0,46258167.0,FORA,2022-12-31,FORA,Forian Inc. - Common Stock,S,N,N,100.0,N,N
1764,31773154.0,31773154.0,7020709.0,49444835.0,7020709.0,25171265.0,49431713.0,25171265.0,25171265.0,31671096.0,56842361.0,FORA,2021-12-31,FORA,Forian Inc. - Common Stock,S,N,N,100.0,N,N
1765,29785000.0,29785000.0,11267115.0,11267115.0,11267115.0,11267115.0,11267115.0,11267115.0,11267115.0,1287226.0,12554341.0,FORA,2020-12-31,FORA,Forian Inc. - Common Stock,S,N,N,100.0,N,N
1766,29785000.0,29785000.0,-281031.0,-96731.0,-281031.0,-281031.0,-281031.0,-281031.0,-281031.0,460076.0,179045.0,FORA,2019-12-31,FORA,Forian Inc. - Common Stock,S,N,N,100.0,N,N
1767,22737853.0,22737853.0,19437000.0,208165000.0,372896000.0,23898000.0,561624000.0,377730000.0,377357000.0,312518000.0,690248000.0,CMCT,2022-12-31,CMCT,Creative Media & Community Trust Corporation - Common Stock,G,N,N,100.0,N,N
1768,23369331.0,23369331.0,57292000.0,263688000.0,405735000.0,62543000.0,612131000.0,411331000.0,410986000.0,249535000.0,660866000.0,CMCT,2021-12-31,CMCT,Creative Media & Community Trust Corporation - Common Stock,G,N,N,100.0,N,N
1769,14827410.0,14827410.0,9310000.0,339936000.0,317183000.0,15623000.0,647809000.0,323951000.0,323496000.0,361666000.0,685617000.0,CMCT,2020-12-31,CMCT,Creative Media & Community Trust Corporation - Common Stock,G,N,N,100.0,N,N
1770,14602149.0,14602149.0,46963000.0,361644000.0,307271000.0,54223000.0,621952000.0,315036000.0,314531000.0,352556000.0,667592000.0,CMCT,2019-12-31,CMCT,Creative Media & Community Trust Corporation - Common Stock,G,N,N,100.0,N,N
1771,38681340.0,38681340.0,297752737.0,297752737.0,297752737.0,297752737.0,297752737.0,297752737.0,297752737.0,16436118.0,314188855.0,DHCAU,2022-12-31,DHCAU,DHC Acquisition Corp. - Unit,S,N,N,100.0,N,N
1772,38681340.0,38681340.0,290546024.0,290546024.0,290546024.0,290546024.0,290546024.0,290546024.0,290546024.0,20154836.0,310700860.0,DHCAU,2021-12-31,DHCAU,DHC Acquisition Corp. - Unit,S,N,N,100.0,N,N
1773,38625000.0,38625000.0,20000.0,33641.0,20000.0,20000.0,20000.0,20000.0,20000.0,51546.0,71546.0,DHCAU,2020-12-31,DHCAU,DHC Acquisition Corp. - Unit,S,N,N,100.0,N,N
1774,10046571.0,10046571.0,-5859000.0,9829000.0,-5859000.0,-5859000.0,1983000.0,-5859000.0,-5859000.0,23721000.0,17862000.0,DCTH,2022-12-31,DCTH,"Delcath Systems, Inc. - Common Stock",S,N,N,100.0,N,N
1775,7906728.0,7906728.0,11952000.0,27584000.0,11952000.0,11952000.0,26963000.0,11952000.0,11952000.0,21172000.0,33124000.0,DCTH,2021-12-31,DCTH,"Delcath Systems, Inc. - Common Stock",S,N,N,100.0,N,N
1776,5996101.0,5996101.0,22078000.0,24078000.0,22078000.0,22078000.0,22078000.0,22078000.0,22078000.0,12557000.0,34635000.0,DCTH,2020-12-31,DCTH,"Delcath Systems, Inc. - Common Stock",S,N,N,100.0,N,N
1777,67091.0,67091.0,-6357000.0,-4357000.0,-6357000.0,-6357000.0,-4357000.0,-6357000.0,-6357000.0,20569000.0,14212000.0,DCTH,2019-12-31,DCTH,"Delcath Systems, Inc. - Common Stock",S,N,N,100.0,N,N
1778,17212130.0,17212130.0,-72513000.0,128408000.0,-72513000.0,-59786000.0,103577000.0,-59786000.0,-59786000.0,307804000.0,248018000.0,SFT,2022-12-31,SFT,"Shift Technologies, Inc. - Class A Common Stock",S,N,D,100.0,N,N
1779,8136931.0,8136931.0,66010000.0,302859000.0,66010000.0,75272000.0,219607000.0,75272000.0,75272000.0,290468000.0,365740000.0,SFT,2021-12-31,SFT,"Shift Technologies, Inc. - Class A Common Stock",S,N,D,100.0,N,N
1780,8390418.0,8390418.0,230640000.0,251052000.0,230640000.0,237182000.0,237182000.0,237182000.0,237182000.0,74911000.0,312093000.0,SFT,2020-12-31,SFT,"Shift Technologies, Inc. - Class A Common Stock",S,N,D,100.0,N,N
1781,8210696.0,8210696.0,37655000.0,68084000.0,37655000.0,43334000.0,51839000.0,43334000.0,43334000.0,39435000.0,82769000.0,SFT,2019-12-31,SFT,"Shift Technologies, Inc. - Class A Common Stock",S,N,D,100.0,N,N
1782,23851022.0,23851022.0,-4787000.0,13981000.0,-4787000.0,-899000.0,9449000.0,-899000.0,-899000.0,23842000.0,22943000.0,BTTX,2022-12-31,BTTX,"Better Therapeutics, Inc. - Common Stock",S,N,D,100.0,N,N
1783,23602718.0,23602718.0,31643000.0,46225000.0,31643000.0,36720000.0,46225000.0,36720000.0,36720000.0,14238000.0,50958000.0,BTTX,2021-12-31,BTTX,"Better Therapeutics, Inc. - Common Stock",S,N,D,100.0,N,N
1784,23599718.0,23599718.0,-36517000.0,-30322000.0,-12313000.0,-30962000.0,-6118000.0,-6758000.0,-6758000.0,13145000.0,6387000.0,BTTX,2020-12-31,BTTX,"Better Therapeutics, Inc. - Common Stock",S,N,D,100.0,N,N
1785,23599718.0,23599718.0,-28076000.0,-19809000.0,-3872000.0,-24809000.0,4395000.0,-605000.0,-605000.0,5486000.0,4881000.0,BTTX,2019-12-31,BTTX,"Better Therapeutics, Inc. - Common Stock",S,N,D,100.0,N,N
1786,12805291.0,12805291.0,-2723116000.0,4330446000.0,-2723116000.0,480365000.0,4330446000.0,1835702000.0,480365000.0,4643891000.0,6479593000.0,TSAT,2022-12-31,TSAT,Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares,Q,N,N,100.0,N,N
1787,12020087.0,12020087.0,-2794157000.0,4209121000.0,-2794157000.0,416524000.0,4209121000.0,1699799000.0,416524000.0,4666158000.0,6365957000.0,TSAT,2021-12-31,TSAT,Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares,Q,N,N,100.0,N,N
1788,11907246.0,11907246.0,-1765857000.0,4647088000.0,-1765857000.0,1459936000.0,4647088000.0,1459936000.0,1459936000.0,4121257000.0,5581193000.0,TSAT,2020-12-31,TSAT,Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares,Q,N,N,100.0,N,N
1789,38850750.0,38850750.0,-78530000.0,453435000.0,-19085000.0,-59445000.0,453426000.0,-59445000.0,0.0,658296000.0,598851000.0,MMLP,2022-12-31,MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,Q,N,N,100.0,N,N
1790,38802750.0,38802750.0,-67058000.0,451114000.0,-19021000.0,-48037000.0,450834000.0,-48037000.0,0.0,627898000.0,579861000.0,MMLP,2021-12-31,MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,Q,N,N,100.0,N,N
1791,38851174.0,38851174.0,-66499000.0,469223000.0,-19628000.0,-46871000.0,437726000.0,-46871000.0,0.0,626509000.0,579638000.0,MMLP,2020-12-31,MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,Q,N,N,100.0,N,N
1792,38863389.0,38863389.0,-57468000.0,533592000.0,-21272000.0,-36196000.0,533592000.0,-36196000.0,0.0,703352000.0,667156000.0,MMLP,2019-12-31,MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,Q,N,N,100.0,N,N
1793,38045677.0,38045677.0,35989000.0,35989000.0,35989000.0,35989000.0,35989000.0,35989000.0,35989000.0,12372000.0,48361000.0,JSPRW,2022-12-31,JSPRW,"Jasper Therapeutics, Inc. - Warrant",S,N,N,100.0,N,N
1794,37855114.0,37855114.0,69518000.0,69518000.0,69518000.0,69518000.0,69518000.0,69518000.0,69518000.0,24136000.0,93654000.0,JSPRW,2021-12-31,JSPRW,"Jasper Therapeutics, Inc. - Warrant",S,N,N,100.0,N,N
1795,37816310.0,37816310.0,-35130000.0,-35130000.0,-35130000.0,-35130000.0,-35130000.0,-35130000.0,-35130000.0,58487000.0,23357000.0,JSPRW,2020-12-31,JSPRW,"Jasper Therapeutics, Inc. - Warrant",S,N,N,100.0,N,N
1796,2885039.0,3565430.0,33322000.0,62322000.0,33322000.0,33322000.0,62322000.0,33322000.0,33322000.0,235896000.0,269218000.0,MSVB,2022-12-31,MSVB,"Mid-Southern Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
1797,3016653.0,3565430.0,46529000.0,56529000.0,46529000.0,46529000.0,56529000.0,46529000.0,46529000.0,207731000.0,254260000.0,MSVB,2021-12-31,MSVB,"Mid-Southern Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
1798,3173057.0,3565430.0,49004000.0,60004000.0,49004000.0,49004000.0,60004000.0,49004000.0,49004000.0,186359000.0,235363000.0,MSVB,2020-12-31,MSVB,"Mid-Southern Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
1799,3557728.0,3565430.0,50813000.0,60813000.0,50813000.0,50813000.0,60813000.0,50813000.0,50813000.0,157623000.0,208436000.0,MSVB,2019-12-31,MSVB,"Mid-Southern Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
1800,81985140.0,82018474.0,-5300000.0,74001000.0,-5300000.0,48151000.0,60424000.0,48151000.0,48151000.0,40378000.0,88529000.0,COMS,2021-12-31,COMS,COMSovereign Holding Corp. - Common Stock,S,N,E,100.0,N,N
1801,49444688.0,49478021.0,-24538264.0,113604671.0,-24538264.0,93547672.0,94253965.0,93547672.0,93547672.0,37329507.0,130877179.0,COMS,2020-12-31,COMS,COMSovereign Holding Corp. - Common Stock,S,N,E,100.0,N,N
1802,42775371.0,42808704.0,-4716903.0,111829820.0,-4716903.0,102947375.0,102947375.0,102947375.0,102947375.0,17040060.0,119987435.0,COMS,2019-12-31,COMS,COMSovereign Holding Corp. - Common Stock,S,N,E,100.0,N,N
1803,32675000.0,32675000.0,244659905.0,244659905.0,244659905.0,244659905.0,244659905.0,244659905.0,244659905.0,14271212.0,258931117.0,NCACW,2022-12-31,NCACW,Newcourt Acquisition Corp - Warrant,G,N,D,100.0,N,N
1804,32675000.0,32675000.0,236645591.0,236645591.0,236645591.0,236645591.0,236645591.0,236645591.0,236645591.0,19578702.0,256224293.0,NCACW,2021-12-31,NCACW,Newcourt Acquisition Corp - Warrant,G,N,D,100.0,N,N
1805,18965776.0,18965776.0,409275000.0,892796000.0,409275000.0,484491000.0,892796000.0,484563000.0,484491000.0,3433123000.0,3917686000.0,RBB,2022-12-31,RBB,RBB Bancorp - Common Stock,Q,N,N,100.0,N,N
1806,19455544.0,19455544.0,393293000.0,804120000.0,393293000.0,466611000.0,804120000.0,466683000.0,466611000.0,3761511000.0,4228194000.0,RBB,2021-12-31,RBB,RBB Bancorp - Common Stock,Q,N,N,100.0,N,N
1807,19565921.0,19565921.0,353977000.0,697090000.0,353977000.0,428416000.0,697090000.0,428488000.0,428416000.0,2921584000.0,3350072000.0,RBB,2020-12-31,RBB,RBB Bancorp - Common Stock,Q,N,N,100.0,N,N
1808,20030866.0,20030866.0,342832000.0,521217000.0,342832000.0,407495000.0,521217000.0,407567000.0,407495000.0,2380968000.0,2788535000.0,RBB,2019-12-31,RBB,RBB Bancorp - Common Stock,Q,N,N,100.0,N,N
1809,89811513.0,89811513.0,-1209405000.0,1226413000.0,-1209405000.0,-48200000.0,1206452000.0,141291000.0,-48200000.0,1623824000.0,1765115000.0,AKU,2022-12-31,AKU,Akumin Inc. - Common Shares,S,N,D,100.0,N,N
1810,89026997.0,89026997.0,-1149310000.0,1317574000.0,-1149310000.0,105189000.0,1302785000.0,321148000.0,105189000.0,1597678000.0,1918826000.0,AKU,2021-12-31,AKU,Akumin Inc. - Common Shares,S,N,D,100.0,N,N
1811,70178428.0,70178428.0,-233145803.0,524191627.0,-233145803.0,134205883.0,523785929.0,139731550.0,134205883.0,578952991.0,718684541.0,AKU,2020-12-31,AKU,Akumin Inc. - Common Shares,S,N,D,100.0,N,N
1812,69840928.0,69840928.0,-212916361.0,479760946.0,-212916361.0,138692359.0,476054994.0,141596209.0,138692359.0,521788025.0,663384234.0,AKU,2019-12-31,AKU,Akumin Inc. - Common Shares,S,N,D,100.0,N,N
1813,39621179.0,67745800.0,69800000.0,2248100000.0,69800000.0,1266400000.0,2242100000.0,1266400000.0,1266400000.0,1591700000.0,2858100000.0,SYNA,2022-06-30,SYNA,Synaptics Incorporated - Common Stock,Q,N,N,100.0,N,N
1814,35331903.0,66963006.0,95700000.0,1848700000.0,95700000.0,967200000.0,1361600000.0,967200000.0,967200000.0,1259600000.0,2226800000.0,SYNA,2021-06-30,SYNA,Synaptics Incorporated - Common Stock,Q,N,N,100.0,N,N
1815,34122453.0,65871648.0,364900000.0,1405700000.0,364900000.0,819100000.0,1405700000.0,819100000.0,819100000.0,874700000.0,1693800000.0,SYNA,2020-06-30,SYNA,Synaptics Incorporated - Common Stock,Q,N,N,100.0,N,N
1816,9634613.0,9634613.0,20924521.0,28989467.0,20924521.0,28755512.0,28845109.0,28755512.0,28755512.0,7924122.0,36679634.0,AMPGW,2022-12-31,AMPGW,"Amplitech Group, Inc. - Warrants",S,N,N,100.0,N,N
1817,9582113.0,9582113.0,20932392.0,29363860.0,20932392.0,29033493.0,29233984.0,29033493.0,29033493.0,6193695.0,35227188.0,AMPGW,2021-12-31,AMPGW,"Amplitech Group, Inc. - Warrants",S,N,N,100.0,N,N
1818,4839448.0,4839448.0,-312063.0,2244448.0,-312063.0,440282.0,1838856.0,440282.0,440282.0,2371230.0,2811512.0,AMPGW,2020-12-31,AMPGW,"Amplitech Group, Inc. - Warrants",S,N,N,100.0,N,N
1819,2454316.0,2454316.0,300107.0,2587322.0,300108.0,1093672.0,2417626.0,1093673.0,1093673.0,2266741.0,3360414.0,AMPGW,2019-12-31,AMPGW,"Amplitech Group, Inc. - Warrants",S,N,N,100.0,N,N
1820,73945000.0,73945000.0,-31660000.0,383169000.0,-31660000.0,45672000.0,383169000.0,45672000.0,45672000.0,428384000.0,474056000.0,BIGC,2022-12-31,BIGC,"BigCommerce Holdings, Inc. - Series 1 Common Stock",G,N,N,100.0,N,N
1821,72311000.0,72311000.0,60824000.0,473825000.0,60824000.0,138288000.0,473825000.0,138288000.0,138288000.0,417172000.0,555460000.0,BIGC,2021-12-31,BIGC,"BigCommerce Holdings, Inc. - Series 1 Common Stock",G,N,N,100.0,N,N
1822,69512000.0,69512000.0,216759000.0,216759000.0,216759000.0,216759000.0,216759000.0,216759000.0,216759000.0,59867000.0,276626000.0,BIGC,2020-12-31,BIGC,"BigCommerce Holdings, Inc. - Series 1 Common Stock",G,N,N,100.0,N,N
1823,65843546.0,65843546.0,-257303000.0,-216438000.0,-257303000.0,-257303000.0,-218801000.0,-257303000.0,-257303000.0,313367000.0,56064000.0,BIGC,2019-12-31,BIGC,"BigCommerce Holdings, Inc. - Series 1 Common Stock",G,N,N,100.0,N,N
1824,57854559.0,57854559.0,981602000.0,996516000.0,981602000.0,996516000.0,996516000.0,996516000.0,996516000.0,206131000.0,1202647000.0,MRTX,2022-12-31,MRTX,"Mirati Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
1825,55356904.0,55356904.0,1397038000.0,1397038000.0,1397038000.0,1397038000.0,1397038000.0,1397038000.0,1397038000.0,191716000.0,1588754000.0,MRTX,2021-12-31,MRTX,"Mirati Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
1826,50439069.0,50439069.0,1360789000.0,1360789000.0,1360789000.0,1360789000.0,1360789000.0,1360789000.0,1360789000.0,115339000.0,1476128000.0,MRTX,2020-12-31,MRTX,"Mirati Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
1827,39517329.0,39517329.0,382295000.0,382295000.0,382295000.0,382295000.0,382295000.0,382295000.0,382295000.0,49905000.0,432200000.0,MRTX,2019-12-31,MRTX,"Mirati Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
1828,56651559.0,56651559.0,-171871000.0,85904000.0,-171871000.0,-171042000.0,85904000.0,-171042000.0,-171042000.0,343580000.0,172538000.0,PRTK,2022-12-31,PRTK,"Paratek Pharmaceuticals, Inc.  - Common Stock",G,N,N,100.0,N,N
1829,51711809.0,51711809.0,-128616000.0,126641000.0,-128616000.0,-127787000.0,126641000.0,-127787000.0,-127787000.0,311656000.0,183869000.0,PRTK,2021-12-31,PRTK,"Paratek Pharmaceuticals, Inc.  - Common Stock",G,N,N,100.0,N,N
1830,46516567.0,46516567.0,-102264000.0,148214000.0,-102264000.0,-102264000.0,-102264000.0,-102260000.0,-102264000.0,279113000.0,176853000.0,PRTK,2020-12-31,PRTK,"Paratek Pharmaceuticals, Inc.  - Common Stock",G,N,N,100.0,N,N
1831,39827749.0,39827749.0,-39721000.0,221081000.0,-39721000.0,-39721000.0,-39721000.0,-39647000.0,-39721000.0,290726000.0,251079000.0,PRTK,2019-12-31,PRTK,"Paratek Pharmaceuticals, Inc.  - Common Stock",G,N,N,100.0,N,N
1832,33684864.0,33684864.0,23644451.0,24117527.0,23644451.0,24117527.0,24117527.0,24117527.0,24117527.0,1387485.0,25505012.0,CYN,2022-12-31,CYN,Cyngn Inc. - Common stock,S,N,N,100.0,N,N
1833,26487680.0,26487680.0,22216645.0,22247562.0,22216645.0,22247562.0,22247562.0,22247562.0,22247562.0,407427.0,22654989.0,CYN,2021-12-31,CYN,Cyngn Inc. - Common stock,S,N,N,100.0,N,N
1834,26463697.0,26463697.0,5563131.0,6292592.0,5563351.0,5597514.0,6292812.0,5597734.0,5597734.0,1075496.0,6673230.0,CYN,2020-12-31,CYN,Cyngn Inc. - Common stock,S,N,N,100.0,N,N
1835,26463697.0,26463697.0,13766116.0,13803966.0,13766336.0,13803966.0,13804186.0,13804186.0,13804186.0,286218.0,14090404.0,CYN,2019-12-31,CYN,Cyngn Inc. - Common stock,S,N,N,100.0,N,N
1836,48420723.0,48420723.0,-393687000.0,574916000.0,-393687000.0,256336000.0,570761000.0,432901000.0,256336000.0,847182000.0,1280083000.0,PTLO,2022-12-31,PTLO,Portillo's Inc. - Class A Common Stock,Q,N,N,100.0,N,N
1837,35807171.0,35807171.0,-482791000.0,490417000.0,-482791000.0,171264000.0,487093000.0,423406000.0,171264000.0,576167000.0,999573000.0,PTLO,2021-12-31,PTLO,Portillo's Inc. - Class A Common Stock,Q,N,N,100.0,N,N
1838,33567206.0,33567206.0,-519769000.0,610413000.0,-660478000.0,140709000.0,607089000.0,140709000.0,0.0,769513000.0,910222000.0,PTLO,2020-12-31,PTLO,Portillo's Inc. - Class A Common Stock,Q,N,N,100.0,N,N
1839,33567206.0,33567206.0,-521512000.0,631899000.0,-669246000.0,147734000.0,613575000.0,147734000.0,0.0,738906000.0,886640000.0,PTLO,2019-12-31,PTLO,Portillo's Inc. - Class A Common Stock,Q,N,N,100.0,N,N
1840,631000000.0,640000000.0,4876000000.0,7547000000.0,4876000000.0,5560000000.0,7547000000.0,5560000000.0,5560000000.0,10478000000.0,16038000000.0,ABNB,2022-12-31,ABNB,"Airbnb, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
1841,633524000.0,642724000.0,4070803000.0,6758250000.0,4070803000.0,4775713000.0,6758250000.0,4775713000.0,4775713000.0,8932761000.0,13708474000.0,ABNB,2021-12-31,ABNB,"Airbnb, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
1842,599197000.0,608397000.0,2170096000.0,4717345000.0,2170096000.0,2901783000.0,4717345000.0,2901783000.0,2901783000.0,7589716000.0,10491499000.0,ABNB,2020-12-31,ABNB,"Airbnb, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
1843,587199007.0,587199007.0,-1562685000.0,-807685000.0,-1562685000.0,-807685000.0,-807685000.0,-807685000.0,-807685000.0,9117804000.0,8310119000.0,ABNB,2019-12-31,ABNB,"Airbnb, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
1844,590127420.0,592088735.0,78021000000.0,223734000000.0,78021000000.0,82303000000.0,128467000000.0,206789000000.0,82303000000.0,322438000000.0,529227000000.0,CRESY,2022-06-30,CRESY,"Cresud S.A.C.I.F. y A. - American Depositary Shares, each representing ten shares of Common Stock",Q,N,N,100.0,N,N
1845,591642804.0,591642804.0,29456000000.0,151114000000.0,29456000000.0,32446000000.0,105679000000.0,105893000000.0,32446000000.0,233279000000.0,339172000000.0,CRESY,2021-06-30,CRESY,"Cresud S.A.C.I.F. y A. - American Depositary Shares, each representing ten shares of Common Stock",Q,N,N,100.0,N,N
